age,gender,location,tenure_months,monthly_charges,total_charges,contract_type,internet_service,phone_service,online_security,tech_support,payment_method,churn,satisfaction_score,support_tickets,last_contact_day,last_contact_month,last_contact_year,last_contact_week,last_contact_week_of_year,valid_email,email_domain
28.0,female,other,5.289983061033413,82.90857339954437,438.5849488980351,monthly,fiber optic,yes,no,yes,credit card (automatic),yes,4.0,3.0,2.0,12.0,2024.0,0.0,49,1,hotmail.com
44.0,female,chennai,44.1034867408449,59.44956638168121,2621.9331626634557,2 year,fiber optic,yes,yes,yes,credit card (automatic),no,8.0,1.0,27.0,2.0,2024.0,1.0,9,1,gmail.com
59.0,female,other,2.8111454820658364,96.38413036198784,270.9498126099467,monthly,dsl,,no,yes,electronic check,yes,3.0,3.0,,,,,,0,invalid
37.0,female,other,21.335474917261607,19.738208139326424,421.1240446682878,2 year,fiber optic,,no,no internet service,credit card (automatic),yes,6.0,1.0,9.0,8.0,2023.0,2.0,32,1,hotmail.com
58.0,male,other,26.00333680296353,44.70636852976603,1162.5147581169156,monthly,fiber optic,no,no,no,electronic check,yes,8.0,0.0,24.0,5.0,2024.0,4.0,21,1,gmail.com
43.0,male,other,16.987505284848186,31.89784334855677,541.8647824588677,monthly,no internet,no,no,yes,electronic check,no,8.0,2.0,30.0,7.0,2023.0,6.0,30,1,gmail.com
34.0,male,,49.06402401516738,45.81136779886094,2247.6900498509785,1 year,dsl,no,no,yes,electronic check,no,6.0,3.0,13.0,7.0,2023.0,3.0,28,1,yahoo.com
42.0,male,kolkata,25.5641204903826,60.70674608412467,1551.914571473625,monthly,fiber optic,,no,no,electronic check,no,7.0,2.0,22.0,5.0,2023.0,0.0,21,0,invalid
50.0,male,hyderabad,50.17724307577127,51.45039848223516,2581.639150988407,monthly,fiber optic,yes,yes,yes,electronic check,no,9.0,0.0,19.0,5.0,2024.0,6.0,20,1,hotmail.com
28.0,male,other,28.832997571635268,36.982608723764656,1066.3194675250436,monthly,no internet,no,no,no internet service,electronic check,no,9.0,2.0,1.0,8.0,2024.0,3.0,31,0,invalid
49.0,,other,66.96667596367868,107.98771487460124,7231.578310065545,monthly,fiber optic,no,yes,no,electronic check,yes,5.0,1.0,,,,,,0,invalid
22.0,female,delhi,25.06535788497249,57.83776026850872,1449.7241603954135,1 year,dsl,no,no,yes,credit card (automatic),no,6.0,1.0,16.0,10.0,2023.0,0.0,42,0,invalid
25.0,other,,13.94103455504348,67.12236891618733,935.7552644769439,monthly,no internet,yes,no,no internet service,bank transfer (automatic),yes,5.0,4.0,29.0,9.0,2023.0,4.0,39,0,invalid
46.0,other,other,37.70549019293041,105.32439254987554,3971.307850365685,1 year,fiber optic,yes,yes,no,mailed check,no,8.0,0.0,17.0,7.0,2023.0,0.0,29,0,invalid
46.0,,kolkata,21.732187001844974,41.16317611763279,894.5658409782747,2 year,dsl,no,no,no internet service,mailed check,yes,8.0,0.0,6.0,2.0,2023.0,0.0,6,1,yahoo.com
31.0,female,other,8.291282127619338,67.08828062345313,556.2478621059477,2 year,fiber optic,yes,no,no,credit card (automatic),no,5.0,2.0,,,,,,1,hotmail.com
34.0,female,other,3.769716541975708,74.9821207641927,282.66134099719744,monthly,,no,no,no,electronic check,yes,5.0,1.0,20.0,5.0,2023.0,5.0,20,1,gmail.com
38.0,male,other,1.0755805958141702,21.58714375691192,23.21871294398547,1 year,no internet,yes,no,no,bank transfer (automatic),no,4.0,2.0,28.0,2.0,2024.0,2.0,9,0,invalid
31.0,other,bangalore,19.85274578053341,74.9946986368244,1488.8506869245903,monthly,,yes,no,yes,electronic check,yes,3.0,5.0,14.0,3.0,2024.0,3.0,11,0,invalid
36.0,male,mumbai,40.785434519386456,45.86894719760458,1870.7849424010963,monthly,fiber optic,yes,no,no internet service,electronic check,yes,4.0,4.0,14.0,5.0,2024.0,1.0,20,1,gmail.com
57.0,other,bangalore,68.32301422607162,45.876439043007,3134.4165973768745,2 year,fiber optic,no,,no,upi,no,7.0,2.0,17.0,7.0,2023.0,0.0,29,1,gmail.com
51.0,unknown,other,33.25459438150809,96.08475837414412,3195.2596659773753,monthly,no internet,yes,no,no internet service,mailed check,yes,5.0,1.0,,,,,,1,gmail.com
51.0,female,hyderabad,24.882096868215594,38.15626303969968,949.4078330829219,1 year,no internet,yes,no,no,electronic check,no,,4.0,16.0,10.0,2023.0,0.0,42,0,invalid
44.0,female,,30.38160187413115,55.421463671950846,1683.7928445628334,1 year,dsl,,no,no,electronic check,yes,6.0,1.0,3.0,3.0,2024.0,6.0,9,1,outlook.com
58.0,male,bangalore,8.939724958252208,18.27892500589628,163.40856208523138,2 year,no internet,yes,no,no,electronic check,no,7.0,2.0,5.0,4.0,2024.0,4.0,14,1,company.in
43.0,,mumbai,1.3564812322953808,69.30746433375782,94.01427462672396,monthly,dsl,yes,no,yes,credit card (automatic),yes,5.0,7.0,,,,,,0,invalid
46.0,unknown,mumbai,19.6336638028317,38.49999295258456,755.895918042435,2 year,no internet,,no,no,bank transfer (automatic),no,7.0,0.0,10.0,8.0,2023.0,3.0,32,1,hotmail.com
40.0,female,delhi,32.46064007269197,79.26639857492664,2573.0380339992375,monthly,dsl,,no,no internet service,electronic check,no,4.0,5.0,22.0,11.0,2023.0,2.0,47,1,gmail.com
29.0,male,chennai,14.357606070822092,66.92172979201874,960.8358339318039,monthly,fiber optic,yes,yes,no,mailed check,yes,7.0,3.0,,,,,,1,outlook.com
30.0,other,other,13.774213837394033,35.19937912330105,484.843774987852,monthly,,yes,no,no internet service,electronic check,yes,8.0,0.0,21.0,2.0,2024.0,2.0,8,1,gmail.com
49.0,,other,0.2033413180928387,19.636978550928774,3.9930091019066585,2 year,fiber optic,no,no,no internet service,bank transfer (automatic),no,10.0,2.0,23.0,6.0,2023.0,4.0,25,1,gmail.com
43.0,male,other,45.91888840313759,112.6041972579138,5170.6595676110355,1 year,dsl,yes,no,no internet service,credit card (automatic),yes,6.0,3.0,,,,,,1,gmail.com
38.0,male,other,62.32067994980281,54.35471358671643,3387.422709200953,monthly,,,no,no,electronic check,yes,8.0,3.0,4.0,4.0,2024.0,3.0,14,0,invalid
36.0,male,other,34.30440427640802,74.95919313175327,2571.430465425012,monthly,no internet,no,yes,yes,bank transfer (automatic),yes,7.0,0.0,8.0,5.0,2023.0,0.0,19,1,outlook.com
49.0,,other,68.0772984188908,73.16697849620039,4981.0102294944,monthly,dsl,no,no,no,electronic check,yes,5.0,2.0,12.0,5.0,2023.0,4.0,19,1,gmail.com
35.0,female,other,3.8878280049024463,35.93387998170072,139.70474491765947,monthly,dsl,,no,no,credit card (automatic),yes,6.0,1.0,,,,,,0,invalid
52.0,other,other,69.07005186626375,45.429585640392254,3137.823836444764,1 year,dsl,no,yes,yes,electronic check,no,5.0,1.0,19.0,12.0,2023.0,1.0,51,1,gmail.com
36.0,male,other,4.118240725985056,110.49512097547172,455.0455072238333,monthly,fiber optic,,,yes,bank transfer (automatic),yes,7.0,0.0,,,,,,1,company.in
27.0,female,other,12.73998654682585,55.1049642529666,702.036503246114,monthly,fiber optic,no,,no,credit card (automatic),no,6.0,0.0,19.0,10.0,2023.0,3.0,42,1,gmail.com
20.0,male,,33.06679583892059,77.3122758615784,2556.4692417571214,monthly,fiber optic,no,no,no,bank transfer (automatic),yes,6.0,0.0,22.0,4.0,2024.0,0.0,17,0,invalid
27.0,male,other,39.12323781843467,76.11684514101222,2977.9374344407843,monthly,fiber optic,yes,yes,yes,credit card (automatic),yes,7.0,1.0,4.0,5.0,2024.0,5.0,18,1,gmail.com
28.0,other,other,58.71490207868417,34.04594655837626,1999.0044183511764,1 year,,no,no,yes,electronic check,no,6.0,1.0,1.0,11.0,2024.0,4.0,44,1,company.in
40.0,female,delhi,0.80786987168108,75.38291466997677,60.89958560137994,monthly,dsl,no,yes,no,electronic check,yes,2.0,6.0,3.0,8.0,2024.0,5.0,31,0,invalid
38.0,male,other,47.81601736164362,82.23840125988053,3932.3128224362617,monthly,fiber optic,yes,no,,credit card (automatic),yes,4.0,3.0,11.0,6.0,2023.0,6.0,23,0,invalid
33.0,female,,5.172353483250232,72.89743210755844,377.05128688152723,2 year,no internet,,no,no internet service,bank transfer (automatic),yes,4.0,3.0,14.0,6.0,2023.0,2.0,24,0,invalid
37.0,other,mumbai,35.4378007652919,50.68773783168204,1796.2619545224968,2 year,fiber optic,yes,no,no internet service,electronic check,no,5.0,0.0,26.0,1.0,2024.0,4.0,4,0,invalid
47.0,female,other,13.742722352841696,46.86048545877495,643.9906409793198,2 year,,yes,no,yes,bank transfer (automatic),no,7.0,2.0,9.0,5.0,2023.0,1.0,19,1,gmail.com
62.0,,hyderabad,18.32746351867954,99.70965895353756,1827.4251369309384,1 year,no internet,yes,no,no internet service,credit card (automatic),no,7.0,1.0,14.0,2.0,2024.0,2.0,7,0,invalid
38.0,,mumbai,49.44117776295127,83.56419030105513,4131.511987291556,2 year,fiber optic,no,no,,electronic check,yes,5.0,2.0,5.0,10.0,2024.0,5.0,40,1,hotmail.com
18.0,male,bangalore,52.75664042689816,70.17590902121542,3702.2451988629805,monthly,fiber optic,,no,no,credit card (automatic),yes,6.0,3.0,7.0,8.0,2023.0,0.0,32,1,gmail.com
28.0,,,14.328321895699377,68.82321778998305,986.1212183927009,1 year,dsl,yes,,no,credit card (automatic),no,8.0,1.0,26.0,5.0,2023.0,4.0,21,0,invalid
42.0,male,other,7.604316693277548,66.96245985775269,509.2037513192365,monthly,dsl,,no,no,credit card (automatic),yes,8.0,2.0,,,,,,1,yahoo.com
49.0,,other,51.58728428117792,94.9754102643214,4899.523489027051,monthly,fiber optic,yes,no,no,credit card (automatic),yes,8.0,1.0,,,,,,0,invalid
35.0,,delhi,2.257113231206964,57.52977303916494,129.85121191503285,1 year,dsl,yes,yes,no,credit card (automatic),yes,3.0,4.0,18.0,3.0,2024.0,0.0,12,1,outlook.com
49.0,female,other,19.40644872095336,97.21479872819268,1886.5940064364731,2 year,no internet,yes,no,no,electronic check,yes,5.0,1.0,26.0,7.0,2023.0,2.0,30,1,outlook.com
27.0,male,chennai,49.525819091421816,47.699109565765866,2362.337471176028,monthly,no internet,no,no,no,credit card (automatic),no,,2.0,28.0,12.0,2023.0,3.0,52,1,gmail.com
42.0,male,other,18.991521387723232,37.27078151823503,707.8288443407204,monthly,no internet,no,no,no internet service,electronic check,no,5.0,0.0,4.0,10.0,2024.0,4.0,40,0,invalid
42.0,,delhi,18.076471999979088,21.63028163900302,390.9991803990998,2 year,dsl,no,yes,no,bank transfer (automatic),no,6.0,1.0,24.0,1.0,2024.0,2.0,4,1,company.in
48.0,male,bangalore,4.478071435369168,40.39658913677433,180.89881189973357,monthly,dsl,yes,no,yes,mailed check,yes,7.0,,24.0,5.0,2024.0,4.0,21,0,invalid
28.0,female,delhi,14.080919808369892,46.82969421905643,659.4051689490167,monthly,no internet,,no,no,credit card (automatic),yes,4.0,2.0,,,,,,0,invalid
43.0,male,mumbai,56.063395334525765,71.69670194083878,4019.560545090905,monthly,no internet,yes,no,no internet service,credit card (automatic),no,5.0,0.0,17.0,3.0,2024.0,6.0,11,1,gmail.com
28.0,,other,8.856810408127275,74.89919050671018,663.3679300401384,monthly,fiber optic,yes,no,no internet service,bank transfer (automatic),yes,6.0,2.0,11.0,9.0,2023.0,0.0,37,1,yahoo.com
46.0,,other,2.2984322301277675,74.60318347307629,171.47036136465374,monthly,dsl,yes,no,yes,electronic check,yes,,4.0,,,,,,1,company.in
31.0,female,delhi,18.92046164522868,63.94353328318146,1209.8411689448383,2 year,no internet,no,no,no internet service,mailed check,no,9.0,1.0,9.0,7.0,2023.0,6.0,27,0,invalid
62.0,female,other,63.66216575612584,64.37785152830102,4098.433455017958,1 year,dsl,no,no,no internet service,credit card (automatic),no,6.0,0.0,29.0,10.0,2023.0,6.0,43,1,gmail.com
53.0,male,delhi,3.841905475041676,91.805158257255,352.7067401456155,2 year,no internet,no,no,no,electronic check,no,5.0,2.0,19.0,1.0,2024.0,4.0,3,1,outlook.com
33.0,male,delhi,26.05206618394768,117.495497178278,3061.0004688043364,monthly,fiber optic,no,no,no internet service,bank transfer (automatic),yes,5.0,3.0,,,,,,0,invalid
46.0,female,mumbai,35.006722832008016,98.36127876276116,3443.3060230498563,1 year,fiber optic,yes,no,no,bank transfer (automatic),no,5.0,8.0,17.0,12.0,2023.0,6.0,50,1,hotmail.com
26.0,,other,0.7556711478472679,43.1551289801951,32.61108585196093,monthly,dsl,yes,no,no,credit card (automatic),yes,6.0,1.0,,,,,,1,hotmail.com
40.0,male,bangalore,3.158565847024219,113.3852665454884,358.13483046631745,monthly,,,no,,bank transfer (automatic),yes,2.0,8.0,29.0,4.0,2024.0,0.0,18,1,hotmail.com
26.0,female,other,35.783456971695145,78.1439205309195,2796.2596179177226,1 year,fiber optic,,no,,credit card (automatic),no,6.0,1.0,18.0,6.0,2023.0,6.0,24,1,yahoo.com
30.0,,other,1.4501012887712623,104.89498117965393,152.10834739425346,monthly,fiber optic,yes,no,no,credit card (automatic),yes,6.0,0.0,5.0,4.0,2024.0,4.0,14,1,outlook.com
33.0,female,bangalore,51.0973656736256,58.270414983046166,2977.4647023426223,1 year,dsl,yes,no,no,bank transfer (automatic),no,8.0,3.0,18.0,10.0,2023.0,2.0,42,1,outlook.com
37.0,male,other,43.71063596743211,19.835954520180994,867.042187098171,1 year,no internet,yes,no,no internet service,electronic check,yes,8.0,1.0,25.0,4.0,2024.0,3.0,17,1,outlook.com
28.0,female,other,43.66915769148928,58.739185651638685,2565.0907608910743,1 year,fiber optic,,no,yes,electronic check,no,6.0,1.0,1.0,1.0,2024.0,0.0,1,1,company.in
44.0,female,other,5.123086104803841,112.01658453783811,573.8706077533832,monthly,dsl,yes,yes,no internet service,credit card (automatic),no,7.0,3.0,21.0,5.0,2024.0,1.0,21,1,yahoo.com
36.0,male,chennai,1.144164216939043,74.99766400401184,85.80964350740766,2 year,no internet,no,no,yes,electronic check,yes,7.0,1.0,30.0,10.0,2023.0,0.0,44,1,gmail.com
18.0,,bangalore,5.048904859707168,84.75804431753346,427.9353018540702,monthly,fiber optic,no,,no,electronic check,yes,4.0,4.0,12.0,4.0,2023.0,2.0,15,0,invalid
58.0,male,delhi,45.4052883459639,25.83703068303652,1173.1378281667899,monthly,dsl,no,no,no,bank transfer (automatic),yes,8.0,1.0,12.0,5.0,2023.0,4.0,19,1,hotmail.com
39.0,male,other,13.871000259369412,33.21512380641081,460.7269909337114,1 year,no internet,yes,no,no internet service,bank transfer (automatic),no,4.0,2.0,19.0,7.0,2023.0,2.0,29,0,invalid
57.0,,other,44.9094749330548,72.31232223249758,3247.5084226513313,monthly,dsl,no,yes,no,mailed check,no,10.0,3.0,20.0,7.0,2023.0,3.0,29,1,outlook.com
43.0,,other,34.049926435191,66.98612144667457,2280.872507438039,1 year,fiber optic,yes,no,no,mailed check,no,7.0,3.0,17.0,9.0,2023.0,6.0,37,1,yahoo.com
36.0,other,chennai,6.122785740089034,92.59879423994109,566.9625769217498,monthly,fiber optic,no,yes,yes,electronic check,yes,4.0,5.0,16.0,5.0,2024.0,3.0,20,0,invalid
34.0,female,mumbai,8.11711949263324,66.61241251789465,540.7009121003291,monthly,dsl,yes,yes,no,electronic check,yes,6.0,1.0,16.0,1.0,2024.0,1.0,3,0,invalid
49.0,male,,56.86452731382596,87.67591885395045,4985.649682435253,monthly,no internet,yes,no,no internet service,electronic check,no,7.0,3.0,23.0,1.0,2024.0,1.0,4,1,yahoo.com
18.0,,,4.674841279109876,87.13624655369304,407.34812229589994,1 year,no internet,yes,no,no,bank transfer (automatic),yes,3.0,9.0,23.0,2.0,2024.0,4.0,8,1,outlook.com
,female,delhi,63.34198188759272,46.93434539003869,2972.914455601852,2 year,fiber optic,no,no,no,bank transfer (automatic),no,7.0,0.0,,,,,,1,yahoo.com
37.0,female,,55.388009788312175,100.23220332162133,5551.662258682059,1 year,dsl,no,no,no,mailed check,yes,3.0,7.0,,,,,,0,invalid
50.0,other,other,4.240648833048436,62.16511831944992,263.62043645769324,monthly,fiber optic,yes,no,no,mailed check,yes,4.0,2.0,6.0,12.0,2023.0,2.0,49,0,invalid
32.0,female,hyderabad,14.321181665133231,31.677795794487764,453.6634683238527,monthly,no internet,yes,no,no internet service,electronic check,no,7.0,3.0,25.0,3.0,2024.0,0.0,13,1,outlook.com
34.0,female,mumbai,19.49732017188757,91.47022370068612,1783.4242376864559,monthly,fiber optic,yes,unknown,no,,yes,8.0,2.0,29.0,4.0,2024.0,0.0,18,0,invalid
35.0,female,pune,42.78812767921178,23.9847156175218,1026.2610741921076,1 year,no internet,yes,no,no internet service,bank transfer (automatic),no,9.0,4.0,25.0,9.0,2023.0,0.0,39,0,invalid
18.0,,other,9.086669571678716,30.259077919733507,274.95424260029773,1 year,no internet,yes,no,no internet service,credit card (automatic),yes,5.0,2.0,9.0,12.0,2023.0,5.0,49,1,gmail.com
50.0,other,mumbai,17.469953785269823,52.846420392126106,923.2245219673838,monthly,fiber optic,no,no,yes,electronic check,no,3.0,3.0,,,,,,1,gmail.com
23.0,male,delhi,6.466394146542664,77.01400887861587,498.00293621446644,monthly,dsl,no,no,no internet service,bank transfer (automatic),yes,5.0,1.0,2.0,1.0,2024.0,1.0,1,1,hotmail.com
61.0,female,other,45.73333891621752,80.26221297502377,3670.6589881523932,1 year,fiber optic,yes,no,no,bank transfer (automatic),no,6.0,1.0,19.0,9.0,2023.0,1.0,38,0,invalid
54.0,unknown,other,27.65239089881917,56.028022974283736,1549.308792572915,monthly,dsl,yes,no,yes,mailed check,no,6.0,0.0,,,,,,0,invalid
18.0,male,mumbai,16.48392324558702,33.15845303868277,546.5813948320485,monthly,dsl,yes,no,no,bank transfer (automatic),yes,2.0,7.0,1.0,6.0,2024.0,5.0,22,0,invalid
55.0,other,other,0.987637409213626,93.21929883032288,92.06686678549089,monthly,fiber optic,no,no,no,credit card (automatic),yes,6.0,1.0,26.0,2.0,2024.0,0.0,9,0,invalid
41.0,female,other,58.26521859324971,53.69327531311791,3128.4504231063534,2 year,fiber optic,,yes,no,mailed check,no,8.0,2.0,27.0,6.0,2023.0,1.0,26,0,invalid
44.0,other,other,1.125023923938428,83.60959106843866,94.06279022270222,1 year,fiber optic,no,no,no,mailed check,yes,4.0,4.0,,,,,,0,invalid
29.0,other,other,28.4456714229966,84.533015771185,2404.5983910221184,1 year,fiber optic,no,yes,yes,bank transfer (automatic),no,4.0,5.0,29.0,8.0,2023.0,1.0,35,1,hotmail.com
25.0,other,bangalore,30.616147369739,78.33123441016367,2398.200616355142,monthly,no internet,no,no,no,electronic check,no,8.0,0.0,11.0,6.0,2023.0,6.0,23,1,outlook.com
44.0,,,30.21501746678445,55.103998169015576,1664.9682671664639,monthly,dsl,yes,,yes,mailed check,no,7.0,1.0,,,,,,0,invalid
38.0,male,other,27.58054443255964,25.32020486252236,698.3450352523106,monthly,fiber optic,yes,yes,no,electronic check,yes,3.0,5.0,,,,,,0,invalid
63.0,female,other,13.9662025767058,35.48893491071273,495.64565419454055,1 year,no internet,yes,no,no internet service,mailed check,no,6.0,1.0,,,,,,1,hotmail.com
44.0,male,bangalore,51.39788498488056,46.58518371104033,2394.3799143795823,1 year,fiber optic,yes,no,yes,mailed check,no,7.0,2.0,26.0,11.0,2023.0,6.0,47,1,hotmail.com
19.0,other,delhi,11.242479448741673,122.96405946798274,1382.4209115026447,monthly,no internet,yes,no,no internet service,mailed check,yes,7.0,3.0,1.0,9.0,2024.0,6.0,35,1,yahoo.com
64.0,male,other,0.6373769493203305,76.14836315927054,48.5352114061925,monthly,fiber optic,yes,no,yes,electronic check,yes,8.0,1.0,15.0,10.0,2023.0,6.0,41,0,invalid
34.0,female,bangalore,30.0709575823372,61.52052181129958,1849.9810018308403,2 year,fiber optic,,no,no,credit card (automatic),no,7.0,1.0,9.0,12.0,2023.0,5.0,49,1,company.in
31.0,male,other,10.876822264227508,116.1359006349923,1263.1895497027979,2 year,fiber optic,yes,no,no internet service,,yes,10.0,1.0,25.0,6.0,2023.0,6.0,25,0,invalid
42.0,male,bangalore,31.96484675577188,53.45217695080983,1708.590644995038,1 year,dsl,no,no,no,electronic check,yes,7.0,1.0,29.0,8.0,2023.0,1.0,35,1,outlook.com
34.0,female,chennai,27.34782420013152,103.78151021908504,2838.19849669569,1 year,dsl,no,no,no internet service,bank transfer (automatic),no,5.0,6.0,18.0,4.0,2024.0,3.0,16,0,invalid
32.0,female,other,34.09372783541004,59.85900341905455,2040.816571068125,1 year,dsl,yes,yes,yes,bank transfer (automatic),no,3.0,6.0,1.0,9.0,2024.0,6.0,35,0,invalid
43.0,,bangalore,24.485126226408784,55.33602917507221,1354.9096592198823,monthly,fiber optic,yes,yes,no,mailed check,no,5.0,1.0,22.0,4.0,2024.0,0.0,17,1,company.in
46.0,,bangalore,49.88524531504568,45.92319572970408,2290.889884627146,monthly,fiber optic,no,no,no internet service,electronic check,no,6.0,1.0,20.0,8.0,2023.0,6.0,33,0,invalid
22.0,male,delhi,59.7424058044019,36.61119603539628,2187.240930531155,monthly,fiber optic,no,yes,yes,electronic check,yes,8.0,0.0,7.0,4.0,2023.0,4.0,14,1,yahoo.com
35.0,,other,4.649294080986852,55.310750876714046,257.15594666604494,1 year,fiber optic,yes,no,no,electronic check,yes,4.0,2.0,22.0,7.0,2023.0,5.0,29,1,outlook.com
58.0,female,mumbai,20.56844745812499,87.56822317285928,1801.1423973323192,monthly,dsl,yes,no,no internet service,electronic check,yes,6.0,1.0,5.0,12.0,2023.0,1.0,49,0,invalid
27.0,female,other,55.36245346826151,45.04037492949404,2493.5456612271664,1 year,fiber optic,no,yes,yes,mailed check,no,6.0,1.0,4.0,11.0,2024.0,0.0,45,1,gmail.com
42.0,other,mumbai,32.1097668470035,33.61642816908247,1079.4156707382788,monthly,fiber optic,no,no,no internet service,bank transfer (automatic),yes,8.0,2.0,,,,,,1,outlook.com
39.0,other,delhi,55.107855394611605,70.7178157789194,3897.1071657674734,monthly,,no,yes,no,electronic check,no,2.0,5.0,,,,,,1,hotmail.com
